poi_id,poi_name,poi_type,poi_subtype,commentId,content,score,touristTypeDisplay,timeDuration,publishTypeTag,景点名
10573898,万粹楼博物馆,知识科普型,博物馆,157143535,这家名为“万粹楼”的博物馆，位于黄山脚下的屯溪老街，面积能达到2000多平方米，糅合了徽派民居、园林、府第、商铺的风格。,5.0,,,2018-11-04 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,172265750,之前总是想来，可是因为行程原因，一直没有成行。这次住在老街，民宿出来就是博物馆，女儿开心得不得了，第二天一早吃完饭就去逛。 夏天很热，可能因为处于保护馆内文物的原因，没有开空调。门口老奶奶给每人准备了一把纸扇😂一个老伯伯给我们讲解。老伯伯很值得骄傲的开场就是：我们是中国第一家私人博物馆👍！可能因为看女儿喜欢听，讲得非常细致。天这么热，忙得一头汗，但让我们有点过意不去。里面展品的种类、数量和质量都出乎意料的棒，很期待下次秋天凉爽的时候再来一次。 博物馆和讲解员老伯伯的服务都值得大大的赞😊,5.0,,,2022-08-21 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,158950939,是一位姓万的先生建立的一家私人博物馆。位置在老街的中心。但是这家的门票真心不便宜，要50块钱。估计这位姓万的先生应该还是商人兼收藏家。,4.0,,,2019-05-26 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,158025704,万粹楼是屯溪老街唯一收费的地方，50元的门票，进去后里面有老师会仔细讲解每一个藏品的文化价值，一楼主要是砚台，二楼主要是各朝代藏品，元代、明朝、清朝、甚至到远古时代的，三楼主要是名人字画， 国内知名文人墨客的基本都有收藏，四楼就是徽式建筑的特色， 几进几出的门厅，大家闺秀的阁楼，还有一些讲究风水的设计,5.0,朋友出游,,2019-03-01 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,160687963,屯溪老街里面的博物馆，应该是私人开的吧。门票和故宫差不多价格，现在一般博物馆都是免费开放的。 建筑还是蛮有特色的，夜景也很漂亮。,3.0,,,2019-08-30 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,165768898,“万粹楼”糅合了徽派民居、园林、府第、商铺的风格，馆内陈列着主人收藏的大批文物以及名人字画、珍贵砚台，是国内少有的古建筑形式的私人博物馆。,4.0,,,2021-02-17 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,178610641,万粹楼博物馆景色很美，值得一去。,5.0,,,2023-08-27 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,170379461,有很多的老物件在展示，老楼本身也很有韵味,5.0,,,2022-04-25 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,170379474,万粹楼本身就是一个有悠久历史的老楼了,5.0,,,2022-04-25 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,160359330,黄山万粹楼博物馆，参观它装载的过去。,5.0,,,2019-08-14 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,157557550,古建筑，人好多，吃的也很多。。,5.0,,,2019-01-02 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,159811170,老建筑，很有特色，老街有很多特色小吃，黄山烧饼，毛豆腐，都很好吃！,4.0,,,2019-07-19 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,168658524,夜幕下的万粹楼，显得有那么一点神秘，近代徽派建筑的一个特例,4.0,,,2021-12-08 发布点评,万粹楼博物馆
10573898,万粹楼博物馆,知识科普型,博物馆,158482869,有很多黄山奇石确实挺不错的。可以感觉到很震撼。,3.0,,,2019-04-21 发布点评,万粹楼博物馆
18143255,三十岗乡,自然观赏型,生态景区,159066780,这里值得市民前来休闲度假，慢城三十岗打造慢生活。环境优美，天然氧吧，周末可以带孩子一起来体验一下慢节奏生活，垂钓、赏花，畅游在优美的风景中。,5.0,,,2019-05-31 发布点评,三十岗乡
18143255,三十岗乡,自然观赏型,生态景区,157321170,三十岗乡是合肥市位于西北部的一处乡村，距离市区的距离在二十公里左右。春季和秋季应该说是旅游的旺季，春天的桃花，秋季的落叶。尤其是最美大姚路。,4.0,,,2018-11-29 发布点评,三十岗乡
18143255,三十岗乡,自然观赏型,生态景区,159280047,2014年去那儿跑过半程马拉松，前几天从市里骑车去机场路过。,4.0,,,2019-06-13 发布点评,三十岗乡
18143255,三十岗乡,自然观赏型,生态景区,164351406,这个乡位于合肥的西北面，目前打造为娱乐休闲之地，因为紧挨着主城区，所以适合周末去。经过多年的打造，现在的环境相当的不错，农家乐做的挺有气候。,3.0,,,2020-09-06 发布点评,三十岗乡
18143255,三十岗乡,自然观赏型,生态景区,161809725,这是合肥郊区的一座乡村，这里目前打造的乡村游做的还挺不错的。现在从市区过去的道路修的也挺好，因为在郊区，所以环境不错，周末游人不少。,3.0,,,2019-11-02 发布点评,三十岗乡
18143255,三十岗乡,自然观赏型,生态景区,167221395,交通方便，景色不错，下次有机会再去一次,5.0,,,2021-07-20 发布点评,三十岗乡
18143255,三十岗乡,自然观赏型,生态景区,169003030,风景挺好的，如果你是单纯的看风景和名胜古迹，这里是个好地方,4.0,,,2022-01-04 发布点评,三十岗乡
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,208546017,三国合肥历史文化馆坐落于合肥逍遥津公园内，以“穿越古战场，逍遥游三国”为主题，分逐鹿·江淮、威震·逍遥津和三国·合肥三大展区，再现三国著名战役——逍遥津之战。,5.0,朋友出游,,2025-04-12 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,172404797,巨打卡出片，超棒，还有3D体验，故事演艺的很有趣,5.0,,,2022-08-29 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,217927578,对于认识逍遥津、合肥这一带为什么在三国时期是战略要地是有帮助的。展馆声光效果好。但如果期待看到很多文物，估计是没办法的。,4.0,单独旅行,1小时内,2025-07-25 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,178577285,在公园里面，要另外买门票的，里面一个球幕电影可以看看，还是不错的,5.0,家庭亲子,,2023-08-24 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,190793170,公园很大，绿树成荫。此馆在公园里，去三国男孩居多。还算满意的，就是影院有点晕。公园里还有其他游乐设施，当地小朋友蛮多在玩。,5.0,家庭亲子,,2024-08-25 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,210871403,阔以，阔以，值得一去，83岁的老人看得津津有味。,4.0,其他出游,3小时,2025-05-06 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,223230274,景区位于合肥逍遥津公园北门附近100多米的位置，近临合肥轨道交通大东门站。装修环境很有古代风情，景区内工作人员服务态度很好。,5.0,家庭亲子,2小时,2025-09-07 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,186470957,很振奋，带孩子体验一下，值得。互动游戏，儿子玩得不肯走。,5.0,家庭亲子,2小时,2024-07-16 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,185108372,主要是吴魏在合肥一带的历史感兴趣的可以去看看，里面用现代科技展现历史经典很有对话感,5.0,单独旅行,,2024-07-03 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,190756133,飞行电影值得一去，非常震撼！,4.0,家庭亲子,,2024-08-25 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,177647479,不错的展馆，详述了三国的知识。,5.0,家庭亲子,,2023-07-18 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,189286735,门票买重复了，不过无所谓啦。,5.0,单独旅行,,2024-08-10 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,211075411,购票方便，就在逍遥津公园内,5.0,情侣夫妻,,2025-05-08 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,189286623,门票买重复了，不过无所谓啦,5.0,单独旅行,,2024-08-10 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,193902206,好好好好好好好好好好,5.0,陪同父母,,2024-09-29 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,223227964,很不错，值得一看,5.0,陪同父母,,2025-09-07 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,219859683,很好，很喜欢去。,5.0,家庭亲子,,2025-08-10 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,189947220,总体还可以,5.0,朋友出游,1小时内,2024-08-18 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,179286728,很不错 很值,5.0,情侣夫妻,,2023-10-07 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,211246274,假期不值得去。影院虽便宜，但容纳有限，排队一小时，不值得。展览很小，只看展览没什么意思,3.0,家庭亲子,1小时内,2025-05-10 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,191482131,还是值得看一看的，了解合肥三国历史文化。,4.0,单独旅行,1小时,2024-09-01 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,179873675,飞行馆值得一去,4.0,情侣夫妻,,2023-11-24 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,215359474,趣味性不错，可惜孩子年龄小看不了影片,5.0,家庭亲子,1小时内,2025-06-26 发布点评,三国合肥历史文化馆
133979376,三国合肥历史文化馆,知识科普型,历史文化遗产,218929649,到此一游，总体还行吧！,4.0,,,2025-08-03 发布点评,三国合肥历史文化馆
79706,三国朱然墓园,知识科普型,博物馆,198570625,在朱然公园北角，面积挺大的，有展示馆和墓道等,5.0,单独旅行,,2024-11-28 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,157752939,朱然将军作为三国东吴军职第一人，所留下两笔瑰宝，一处是湖北荆州城墙，另一处则是马鞍山朱然墓。朱然墓属于1984年抢救性发掘墓葬，出土的漆器被评为二十世纪八十年代初中国十大考古收货之一，填补了整个三国史空白。感兴的可以来看看。,5.0,,,2019-02-02 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,161490666,朱然是东吴名将，曾参与擒杀关羽，又随陆逊打败刘备。朱然墓是迄今发掘的吴墓中等级最高的一座，对研究东吴的政治制度有很高的价值。该墓曾经被人盗掘过，但在1984年仍出土随葬品140余件，大部分被列为国家一级珍品。,4.0,,,2019-10-11 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,161507339,朱然墓是在1984年在安徽省马鞍山市雨山乡被发现的，位于当时的马鞍山市纺织厂附近。朱然墓出土文物中包括了大量精致的漆木器，上面记载了朱然的生平，比如有一块漆木上写着“丹阳朱然再拜，问起居，字义封。”,4.0,,,2019-10-12 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,167267035,朱然墓位于安徽省马鞍山雨山乡（现雨山区），是中国三国时期东吴左大司马、右军师、当阳侯朱然的坟墓。1984 年发掘。为双室砖墓，全长8.7米。墓砖上模印“富且贵，至万世”等篆书吉语及钱文。朱然是东吴名将，曾与潘璋擒杀关羽，又随陆逊打败刘备，死于赤乌十二年（249年）。朱然墓是迄今发掘的吴墓中等级最高的一座，对研究东吴的埋葬制度甚有价值。,5.0,,,2021-07-24 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,166940209,朱然文化公园位于安徽的马鞍山，这座公园是建成于2003年的 ，它是一座以朱然和三国文化为主题的纪念性公园。朱然文化公园建成于2003年，是一座以朱然和三国文化为主题的纪念性公园，公园总占地面积8.2万平方米，以三国文化广场、朱然大型铜雕、大型锻铜浮雕墙、汉画像石和徐培晨艺术馆为主要展览内容，全园配置以乡土树种为主的植物造景和仿汉风格的建筑群，形成了优美而又古朴的园林景观，非常值得游客前往兜兜转转的好地方哦。,5.0,,,2021-06-26 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,161617760,朱然，三国吴国名将，朱然墓是中国十大考古发现，因为很喜欢三国特地去看了下，真的意犹未尽。三国人物存世发现本就不多，三国大人物更是凤毛麟角，而且这个墓园是免费开放的，景区放映厅还有朱然电视专题片播放，这次出行真是太棒了！,5.0,,,2019-10-19 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,161566664,朱然一生戎马倥偬战功卓著在65岁高龄被孙权加封为左大司马右军师，成为东吴满朝元老中最德高望重的人物，其身份地位莫与比隆。赤乌十二年朱然去世，孙权悲痛万分亲自为其送葬。,4.0,,,2019-10-17 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,161474291,"1984年6月,在马鞍山市雨山南麓约1000米的一座古墓地发掘震惊了中国考古界。从出土的木刺得知，这便是沉睡了1700多年的三国孙吴名将朱然的墓葬。朱然墓是迄今为止,长江中下游地区发掘的数百座吴墓中,已知墓主身份最高的一座。",5.0,,,2019-10-10 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,163288313,离家很近，公园环境优雅，三国大将朱然的家族墓园，适合中老年人晨练，跑步，里面还有许多三国时代的陈例物品，及朱然和他妻子的墓葬。,5.0,,,2020-04-22 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,160813974,朱然墓园虽然叫墓园，但一点也不阴森。这现在就是一处城市社区公园，傍晚时园区内很多市民在这散步溜狗，也有小广场让小朋友玩滑车...,5.0,,,2019-09-07 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,163408078,朱然家族墓从马鞍山东站打车到朱然墓不远，免门票，现在被建成了一个市民公园，分四个展区，朱然主墓室看起很失望，不过公园挺大，只走了墓区的核心部分就差不多了。,4.0,,,2020-05-09 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,160732649,朱然墓园紧邻朱然文化公园，其实准确的表述应该是朱然家族墓地博物馆，里面是朱然和家族成员墓葬遗址，还有很多出土文物，值得一去。,4.0,,,2019-09-02 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,158565497,免费的公园，大片的草坪，满眼的绿色，有历史感的建筑，三国时期的故事，在这里走一走，你会有在城市的喧嚣中很少能获得的静谧感。现在正是适合逛公园的季节！吹面不寒杨柳风！来吧朋友们！,5.0,,,2019-04-28 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,169374958,马鞍山东站打车到朱然墓不远，门票免费，现在被建成了一个市民公园，分四个展区，朱然主墓室看起很失望，不过公园挺大，只走了墓区的核心部分就差不多了。,3.0,,,2022-02-04 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,174408622,三国时期，蜀国大将，千里奔袭，披星戴月，最终终老马鞍山，墓园出土了一些竹简和生平使用的物品，推荐去看看,5.0,,,2022-12-30 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,164733784,从小春游秋游必去的地方，原来只有小小的一块地方，现在建成了大的公园，环境真的很不错。,5.0,,,2020-10-10 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,167553018,三国时期著名将领，小时候春游的去处之一，现在整体扩建的很美，有个很大的公园，不错,5.0,,,2021-08-29 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,165962596,这里门票是免费的，最值得看的是出土的一双木屐，据考证是日本人现在穿的木屐的祖先。,5.0,,,2021-03-14 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,169484898,小时候郊游的第一去处，很方便，适合踏青放松，三国大将，尊敬,5.0,,,2022-02-12 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,165559653,每一个马鞍山人小时候春游的地方，原来小小的一块，现在扩建了一个公园，很不错,5.0,,,2021-01-17 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,172753012,三国时期的名将，风水宝地，陪葬物品简单，还有竹简，非常有价值的，来马鞍山的朋友可以去看看,5.0,,,2022-09-21 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,170718791,城市中心的绿地公园，朱然主题绿地，陈列了很多文物，有兴趣的可以去看看,5.0,,,2022-05-20 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,171090668,三国的大将千里奔袭，终老马鞍山，墓园位置基本处于城市中心，现在配套建设的公园非常不错,5.0,,,2022-06-16 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,169072745,朱然墓地，几千年前的将军，山里征战不容易，佩服佩服,5.0,,,2022-01-09 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,173515790,就是一个公园，不是很大，里面有一些文物，因为疫情墓园没开，可以去看看,5.0,,,2022-11-07 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,174705619,中国历史上很著名的人物  墓园占地很大  景点内环境不错  服务态度也很不错,5.0,,,2023-01-26 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,169638769,【景色】 【趣味】 【性价比】嗯真不错，历史回忆,5.0,,,2022-02-24 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,167845338,公园不大，但是值得去，空气好，景色宜人,5.0,,,2021-10-02 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,166500220,三国大将最终归宿，现在发展了一个很大的家族公园，绿化不错,5.0,,,2021-05-09 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,166978971,家门口的地方，从小到大，现在免费了,5.0,,,2021-06-29 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,170376141,比较冷门的景点  要是开发好肯定不错,5.0,,,2022-04-24 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,168726448,去过很多次 感觉还不错 下次还会再来,5.0,,,2021-12-13 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,170283727,这是历史上一个有名人士的墓园。,5.0,,,2022-04-16 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,169935507,不错的休闲地方，也可以看看历史,5.0,,,2022-03-19 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,156794503,性价比高有古建筑物。有公园，可以锻炼散步，环境优美,5.0,,,2018-10-01 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,175330405,想要去的地方！！好好看看，好好转转！！！,5.0,,,2023-03-28 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,178248398,马鞍山朱然慕公园环境优美，自然风光好,5.0,,,2023-08-11 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,171745358,去之前特地做了功课，还是历史有意思。,5.0,,,2022-07-25 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,171744919,去之前要先看一下历史，这样才有意思。,5.0,,,2022-07-25 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,164393659,离家非常近，公园非常好，就是小了点。,5.0,,,2020-09-10 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,158311174,早上起来进去走一走，空气质量指数很好,5.0,,,2019-04-07 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,165997879,不错。免费的哦！散步旅游不错的选择,5.0,,,2021-03-19 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,165130506,马鞍山有名的公园，了解一段历史。,5.0,,,2020-11-22 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,167331117,总的来说还可以，不错不错的好好,5.0,,,2021-07-31 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,162162835,三国吴国名将大墓，是我国出土的三国时期规模较大，保存最为完整的墓葬。,4.0,,,2019-12-01 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,169493355,了解历史，丰富知识，环境美观，空气好。,4.0,,,2022-02-13 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,177668309,优美的环境，了解历史，很好的。,4.0,,,2023-07-20 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,170169772,免费游玩，古建筑，感受古三国文化,3.0,,,2022-04-06 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,73627059,一般般，没什么特别的，就是个公园，然后有个名人的棺材,5.0,,,2016-05-01 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,221810898,漆槅（gé）是1800多年前三国时期的七合⼀餐盘，七个格子可以放不同的⻝物，分别绘有凤⻦、天⿅、神⻥、独⻆麒麟、⻜廉、双⻥、⽩⻁等“吉祥顶流”，漆槅外⾯绘有蔓草纹和放鹰图，细看每个⼈物形象似乎都在喊：“这么多美味，再多吃点⼉吧”。,4.0,,,2025-08-25 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,168800384,学习历史，了解社会，拓展知识。,3.0,,,2021-12-20 发布点评,三国朱然墓园
79706,三国朱然墓园,知识科普型,博物馆,161649709,好看。风景秀丽风光秀丽江山如画,5.0,,,2019-10-21 发布点评,三国朱然墓园
134717165,三朴生态农业园,体验考察型,生态农业园,172887760,政府指定的研学实践基地，农业生态园。原生态很适合孩子和一家人出行。没有景区那么多游乐。胜在原汁原味。农家乐和蟹宴很正宗。那个土鸡超级好吃。蔬菜瓜果采摘也超正宗。,5.0,,,2022-09-30 发布点评,三朴生态农业园
134717165,三朴生态农业园,体验考察型,生态农业园,172032794,农家乐土鸡、老鸭、鱼都超级正宗，不放任何佐料。团建活动也很丰富。手工体验课堂玩的很开心。钓鱼很好钓都是原生态原塘鱼。一定经常来,5.0,,,2022-08-10 发布点评,三朴生态农业园
134717165,三朴生态农业园,体验考察型,生态农业园,172019532,水上乐园不错，8大项目通玩，还有欢乐城堡、卡丁车、热气球,5.0,,,2022-08-09 发布点评,三朴生态农业园
18599824,三河民俗博物馆,知识科普型,博物馆,161877811,需要另外购买门票。三河古镇古建筑不错，除了古朴沧桑的老房子，护城河道的衬托也起到了增色添彩的美化作用，有点江南水乡的特色韵味。,4.0,,,2019-11-07 发布点评,三河民俗博物馆
18599824,三河民俗博物馆,知识科普型,博物馆,213947329,三河民俗博物馆以丰富的展陈生动再现了江淮地区的传统生活风貌。馆内收藏了大量明清时期的农耕器具、手工艺品和民俗用品，如雕花婚床、老式织布机等，细节考究，充满烟火气息。通过场景还原和图文介绍，系统展示了当地婚丧嫁娶、节庆习俗等文化特色。尤其值得一提的是徽派建筑构件展区，木雕、砖雕工艺精湛。虽规模不大，但布展紧凑，能让人快速领略三河古镇深厚的人文积淀，是了解皖中民俗的鲜活课堂,5.0,单独旅行,2小时,2025-06-07 发布点评,三河民俗博物馆
18599824,三河民俗博物馆,知识科普型,博物馆,166323388,有很多老照片还有三河历史物品陈列，有很多玉器，牌匾，木雕，石雕之类的物品。,5.0,,,2021-04-25 发布点评,三河民俗博物馆
18599824,三河民俗博物馆,知识科普型,博物馆,177522123,【景色】非常适合； 【趣味】比较看好； 【性价比】比较好。,5.0,,,2023-07-09 发布点评,三河民俗博物馆
18599824,三河民俗博物馆,知识科普型,博物馆,177535397,【景色】非常适合； 【趣味】比较看好； 【性价比】比较好,5.0,,,2023-07-10 发布点评,三河民俗博物馆
