大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,15063394,宁波茶文化博物院,4.6,42,天一广场/鼓楼,宁波,宁波 · 天一广场/鼓楼,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100u120008gimwgyD06C.jpg,https://you.ctrip.com/sight/ningbo83/1482740.html?scene=onlinesearch,29.872153,121.549745
知识科普型,博物馆,10520215,中国黄酒博物馆,4.2,298,鲁迅故里度假区/仓桥直街,绍兴,绍兴 · 鲁迅故里度假区/仓桥直街,绍兴亲子景点榜 No.6,,展示黄酒的悠久历史文化,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/0105x12000ips9plxB1C0.jpg,https://you.ctrip.com/sight/shaoxing18/144284.html?scene=onlinesearch,30.018066,120.580405
知识科普型,博物馆,76374,浙江省博物馆孤山馆区,4.5,304,西湖风景区/灵隐度假区,杭州,杭州 · 西湖风景区/灵隐度假区,,,游览四库全书的文澜阁,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106p12000iq8uypw06FB.jpg,https://you.ctrip.com/sight/hangzhou14/4330.html?scene=onlinesearch,30.257361,120.150259
知识科普型,博物馆,55421173,米开朗冰淇淋博物馆,4.2,189,,嘉兴,嘉兴,,,了解冰淇淋历史的好地方,"展馆展览, 遛娃宝藏地",门票,否,https://dimg04.c-ctrip.com/images/1lo3612000d9c2hnaE054.jpg,https://you.ctrip.com/sight/jiaxing272/4728364.html?scene=onlinesearch,30.706374,120.729192
知识科普型,博物馆,86026,中国湖笔博物馆,4.4,156,湖州市区,湖州,湖州 · 湖州市区,,,展示湖笔的历史发展与文化,"展馆展览, 遛娃宝藏地",门票,否,https://dimg04.c-ctrip.com/images/350o1d000001ee0688564.jpg,https://you.ctrip.com/sight/huzhou68/56953.html?scene=onlinesearch,30.86515,120.113031
知识科普型,博物馆,25325529,璟园古民居博物馆,4.5,187,,武义,武义,金华必打卡景点榜 No.11,4A,欣赏江南各地的古民居建筑,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/0100212000h4cynsu8C97.jpg,https://you.ctrip.com/sight/wuyi1004/1840750.html?scene=onlinesearch,28.858383,119.828096
知识科普型,博物馆,88616,杭州博物馆,4.5,327,西湖湖滨商圈,杭州,杭州 · 西湖湖滨商圈,西湖亲子景点榜 No.3,,馆藏国宝级文物战国水晶杯,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106s12000isp028sB3D1.jpg,https://you.ctrip.com/sight/hangzhou14/67801.html?scene=onlinesearch,30.244836,120.172745
知识科普型,博物馆,13656630,中国湿地博物馆,4.8,296,西溪湿地商圈,杭州,杭州 · 西溪湿地商圈,,,探索湿地的奥秘,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103c12000ifww13f836E.jpg,https://you.ctrip.com/sight/hangzhou14/1416602.html?scene=onlinesearch,30.270181,120.094057
知识科普型,博物馆,78112,河姆渡遗址博物馆,4.7,402,,余姚,余姚,,,全方位展示河姆渡历史文化,"博物馆&展馆, 场馆展馆",免费,是,https://dimg04.c-ctrip.com/images/0105k12000h11g96q4CBB.jpg,https://you.ctrip.com/sight/yuyao98/10251.html?scene=onlinesearch,29.96833,121.355998
知识科普型,博物馆,10519924,中国京杭大运河博物馆,4.6,140,运河商务区/新天地,杭州,杭州 · 运河商务区/新天地,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0100a12000iuhqe7i6A23.jpg,https://you.ctrip.com/sight/hangzhou14/143993.html?scene=onlinesearch,30.323577,120.147797
知识科普型,博物馆,10536952,绍兴博物馆,4.7,135,鲁迅故里度假区/仓桥直街,绍兴,绍兴 · 鲁迅故里度假区/仓桥直街,绍兴亲子景点榜 No.9,,小而精致的城市博物馆,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105512000iftyhu72C4B.jpg,https://you.ctrip.com/sight/shaoxing18/118164.html?scene=onlinesearch,30.004013,120.578667
知识科普型,博物馆,76287,中国茶叶博物馆,4.7,235,西湖风景区/灵隐度假区,杭州,杭州 · 西湖风景区/灵隐度假区,,,了解茶史茶萃茶具茶文化,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106o12000ir8jx228A4A.jpg,https://you.ctrip.com/sight/hangzhou14/4078.html?scene=onlinesearch,30.238736,120.126927
知识科普型,博物馆,18195601,湖州博物馆,4.6,41,湖州市区,湖州,湖州 · 湖州市区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101e12000f6si5lv56BE.jpg,https://you.ctrip.com/sight/huzhou68/1511461.html?scene=onlinesearch,30.895984,120.095527
知识科普型,博物馆,76286,中国丝绸博物馆,4.5,211,西湖风景区/灵隐度假区,杭州,杭州 · 西湖风景区/灵隐度假区,,4A,了解丝绸织造的前世今生,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103v12000iqf7x0v260F.jpg,https://you.ctrip.com/sight/hangzhou14/4077.html?scene=onlinesearch,30.228839,120.157827
知识科普型,博物馆,22955776,衢州博物馆,4.7,109,水亭门/孔庙,衢州,衢州 · 水亭门/孔庙,,,了解当地的历史文化,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101312000iulyr1a11FB.jpg,https://you.ctrip.com/sight/quzhou174/1739013.html?scene=onlinesearch,28.966297,118.884224
知识科普型,博物馆,69560041,中国动漫博物馆,4.3,6,杭州乐园/湘湖景区,杭州,杭州 · 杭州乐园/湘湖景区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106a120008g2m2cm0953.jpg,https://you.ctrip.com/sight/hangzhou14/69560041.html?scene=onlinesearch,30.168023,120.212098
知识科普型,博物馆,29894049,台州博物馆,4.6,50,市府大道地区,台州,台州 · 市府大道地区,,,馆藏丰富，再现台州历史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100b12000kmmtqmh243F.jpg,https://you.ctrip.com/sight/taizhou402/1959367.html?scene=onlinesearch,28.666549,121.422684
知识科普型,博物馆,91987,杭州西湖博物馆(总馆),4.6,108,西湖风景区/灵隐度假区,杭州,杭州 · 西湖风景区/灵隐度假区,,,了解西湖的普世价值,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101412000iikxvgvAF82.jpg,https://you.ctrip.com/sight/hangzhou14/110486.html?scene=onlinesearch,30.247603,120.163943
知识科普型,博物馆,13511916,龙泉青瓷博物馆,4.3,54,龙泉市区,龙泉,龙泉 · 龙泉市区,,,外形似瓷窑，展示青瓷文化,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105d12000f6t6ckb6981.jpg,https://you.ctrip.com/sight/longquan2033/1414277.html?scene=onlinesearch,28.061019,119.139045
知识科普型,博物馆,88023552,淳安县博物馆,4.9,8,千岛湖东南湖区,淳安,淳安 · 千岛湖东南湖区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106t12000atnoci1BA80.jpg,https://you.ctrip.com/sight/chunan2249/5709287.html?scene=onlinesearch,29.601075,119.118852
知识科普型,博物馆,18146966,嘉兴博物馆,4.6,65,南湖景区商圈,嘉兴,嘉兴 · 南湖景区商圈,,,建筑造型为船形,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102212000f6shv2rFD82.jpg,https://you.ctrip.com/sight/jiaxing272/1509887.html?scene=onlinesearch,30.747999,120.770999
知识科普型,博物馆,10520275,舟山博物馆,4.4,105,临城新区/新城客运站,舟山,舟山 · 临城新区/新城客运站,,,了解舟山古代文化,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100s13000000tqm7hC5DF.jpg,https://you.ctrip.com/sight/zhoushan479/144344.html?scene=onlinesearch,29.988599,122.21064
知识科普型,博物馆,10520476,宁波帮博物馆,4.6,109,宁波大学/大学城,宁波,宁波 · 宁波大学/大学城,,4A,了解宁波帮的奋斗史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105b12000ij94nnyC9D3.jpg,https://you.ctrip.com/sight/ningbo83/144545.html?scene=onlinesearch,29.924088,121.634027
知识科普型,博物馆,38403535,青田石雕博物馆,4.6,22,,青田,青田,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0104j12000bz21mvu3AE9.jpg,https://you.ctrip.com/sight/qingtian2247/2593496.html?scene=onlinesearch,28.143673,120.286292
知识科普型,博物馆,18182410,丽水市博物馆,4.6,10,南明湖休闲区/冒险岛,丽水,丽水 · 南明湖休闲区/冒险岛,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105v120009ztnap3397F.jpg,https://you.ctrip.com/sight/lishui441/1510876.html?scene=onlinesearch,28.441388,119.929951
知识科普型,博物馆,38751085,兰亭书法博物馆,4.4,20,兰亭,绍兴,绍兴 · 兰亭,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/100a0z000000nl4b37682.jpg,https://you.ctrip.com/sight/shaoxing18/2937746.html?scene=onlinesearch,29.930323,120.505257
知识科普型,博物馆,18195595,长兴太湖博物馆,4.6,49,,长兴,长兴,,,展示太湖历史文化的博物馆,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106d120008s7h4vw857B.jpg,https://you.ctrip.com/sight/changxing1832/1511451.html?scene=onlinesearch,31.044519,119.997883
知识科普型,博物馆,76288,胡庆余堂中药博物馆,4.5,265,西湖湖滨商圈,杭州,杭州 · 西湖湖滨商圈,,,整体建筑宛如仙鹤,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106z12000f6t2nzm3756.jpg,https://you.ctrip.com/sight/hangzhou14/4079.html?scene=onlinesearch,30.24553,120.175535
知识科普型,博物馆,38964133,南戏博物馆,4.5,6,五马街商业区,温州,温州 · 五马街商业区,,,了解南戏的发展历史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106x12000f6ps2cx7C97.jpg,https://you.ctrip.com/sight/wenzhou153/3148594.html?scene=onlinesearch,28.026872,120.659648
知识科普型,博物馆,94820,普陀博物馆,4.6,43,半升洞/沈家门,舟山,舟山 · 半升洞/沈家门,,,舟山市第一家县区级博物馆,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102i12000b5s2j7o20F6.jpg,https://you.ctrip.com/sight/zhoushan479/132807.html?scene=onlinesearch,29.952168,122.307437
知识科普型,博物馆,24652622,越国文化博物馆,3.5,23,绍兴北站地区/万达/蓝天市心广场,绍兴,绍兴 · 绍兴北站地区/万达/蓝天市心广场,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0102e12000arst06w4520.jpg,https://you.ctrip.com/sight/shaoxing18/1833447.html?scene=onlinesearch,30.08496,120.497409
知识科普型,博物馆,18185903,中国畲族博物馆,3.8,19,,景宁,景宁,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100i0z000000mghbr01F2.jpg,https://you.ctrip.com/sight/jingning2034/1511116.html?scene=onlinesearch,27.970854,119.652275
知识科普型,博物馆,52072631,临安博物馆,4.8,20,临安城区/青山湖度假区,杭州,杭州 · 临安城区/青山湖度假区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105z1200092lyfh5867E.jpg,https://you.ctrip.com/sight/hangzhou14/4650183.html?scene=onlinesearch,30.231645,119.73686
知识科普型,博物馆,94420,朱炳仁铜雕艺术博物馆,4.5,139,西湖湖滨商圈,杭州,杭州 · 西湖湖滨商圈,,,全部采用铜质结构和装饰,"特色展馆, 博物馆",免费,是,https://dimg04.c-ctrip.com/images/0102y120008josl0403C1.jpg,https://you.ctrip.com/sight/hangzhou14/132386.html?scene=onlinesearch,30.24541,120.173593
知识科普型,博物馆,10523660,中国伞博物馆,4.7,117,运河商务区/新天地,杭州,杭州 · 运河商务区/新天地,,,展示以中国为代表的伞文化,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100o0z000000nheznBD37.jpg,https://you.ctrip.com/sight/hangzhou14/147719.html?scene=onlinesearch,30.322209,120.144034
知识科普型,博物馆,10520271,中国灯塔博物馆,4.5,39,岱山本岛,岱山,岱山 · 岱山本岛,,,临海而建，了解灯塔发展史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100e120009culrqm574E.jpg,https://you.ctrip.com/sight/daishan999/144340.html?scene=onlinesearch,30.255995,122.23286
知识科普型,博物馆,15065454,诸暨博物馆,4.5,52,诸暨市中心,诸暨,诸暨 · 诸暨市中心,,,依山而建，仿汉式建筑造型,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/1me6t12000bsi9gykC746.jpg,https://you.ctrip.com/sight/zhuji690/1483075.html?scene=onlinesearch,29.714827,120.252278
知识科普型,博物馆,79436851,安吉县博物馆,4.5,19,安吉市区,安吉,安吉 · 安吉市区,,,参观了解安吉的文化遗产,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102t120009dbwd9c3779.jpg,https://you.ctrip.com/sight/anji686/5703229.html?scene=onlinesearch,30.635659,119.700817
知识科普型,博物馆,76375,杭州南宋官窑博物馆,4.5,156,西湖风景区/灵隐度假区,杭州,杭州 · 西湖风景区/灵隐度假区,,,去陶艺中心亲手做一件陶器,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100e12000f6qaw4k0D36.jpg,https://you.ctrip.com/sight/hangzhou14/4333.html?scene=onlinesearch,30.215517,120.161548
知识科普型,博物馆,15054869,周尧昆虫博物馆,4.4,11,罗蒙环球乐园/南部商务区,宁波,宁波 · 罗蒙环球乐园/南部商务区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101r12000f6twhzd00BE.jpg,https://you.ctrip.com/sight/ningbo83/1481976.html?scene=onlinesearch,29.817199,121.541799
知识科普型,博物馆,24654712,中国竹子博物馆,4.3,40,竹博园/灵峰山,安吉,安吉 · 竹博园/灵峰山,,,欣赏竹化石与竹文物,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0104r12000axnr2l8E8B6.jpg,https://you.ctrip.com/sight/anji686/1835489.html?scene=onlinesearch,30.59538,119.665755
知识科普型,博物馆,10520107,中国刀剪剑博物馆,4.7,101,运河商务区/新天地,杭州,杭州 · 运河商务区/新天地,,,了解悠久的刀剪历史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100q0d0000006vgmeF619.jpg,https://you.ctrip.com/sight/hangzhou14/144176.html?scene=onlinesearch,30.322369,120.144143
知识科普型,博物馆,38439948,龙游县博物馆,4.7,10,,龙游,龙游,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0102a12000a516md31265.jpg,https://you.ctrip.com/sight/longyou812/2629809.html?scene=onlinesearch,29.029952,119.190978
知识科普型,博物馆,15063384,余姚博物馆,4.7,91,余姚市中心商圈,余姚,余姚 · 余姚市中心商圈,,,文物众多，领略余姚古文明,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103z120008qitntd49EE.jpg,https://you.ctrip.com/sight/yuyao98/1482742.html?scene=onlinesearch,30.053507,121.157315
知识科普型,博物馆,135997184,遇见博物馆·杭州馆,4.2,17,滨江地区,杭州,杭州 · 滨江地区,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/1lo3412000ejrncla7ED3.jpg,https://you.ctrip.com/sight/hangzhou14/135997184.html?scene=onlinesearch,30.193102,120.173672
知识科普型,博物馆,43840156,金华市博物馆,4.6,36,金华火车站/恒大百货,金华,金华 · 金华火车站/恒大百货,,,多视角解读金华,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106e12000f6py5wq65B7.jpg,https://you.ctrip.com/sight/jinhua219/4251390.html?scene=onlinesearch,29.107995,119.673311
知识科普型,博物馆,38335323,嘉兴粽子文化博物馆,4.5,56,月河历史街区商圈,嘉兴,嘉兴 · 月河历史街区商圈,,,了解粽子的文化历史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/01A4v120002hp7sxz3169.jpg,https://you.ctrip.com/sight/jiaxing272/2526084.html?scene=onlinesearch,30.777154,120.757476
知识科普型,博物馆,13665060,中国杭州工艺美术博物馆,4.7,90,运河商务区/新天地,杭州,杭州 · 运河商务区/新天地,,,有手工艺人的现场演示可看,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/1A06170000011tvjx7755.jpg,https://you.ctrip.com/sight/hangzhou14/1417110.html?scene=onlinesearch,30.321895,120.143416
知识科普型,博物馆,31673087,中国茶叶博物馆龙井馆区,4.8,43,西湖风景区/灵隐度假区,杭州,杭州 · 西湖风景区/灵隐度假区,,,茶径纵横，体验各类茶活动,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100g0x000000l5otd0161.jpg,https://you.ctrip.com/sight/hangzhou14/2040884.html?scene=onlinesearch,30.226048,120.119854
知识科普型,博物馆,69529558,东阳中国木雕城-中国木雕博物馆,5.0,4,中国木雕城,东阳,东阳 · 中国木雕城,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106612000c81o8sz77AB.jpg,https://you.ctrip.com/sight/dongyang608/69529558.html?scene=onlinesearch,29.302607,120.195074
知识科普型,博物馆,46511159,临海市博物馆,4.3,14,临海银泰城/灵湖公园,临海,临海 · 临海银泰城/灵湖公园,,,有历史厅、民俗厅和翼龙厅,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/01047120009denwv3A901.jpg,https://you.ctrip.com/sight/linhai544/4311347.html?scene=onlinesearch,28.864293,121.170205
知识科普型,博物馆,85707,宝剑博物馆,4.6,52,龙泉市区,龙泉,龙泉 · 龙泉市区,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0103e12000f6sed3f879E.jpg,https://you.ctrip.com/sight/longquan2033/56270.html?scene=onlinesearch,28.080681,119.135373
知识科普型,博物馆,10520578,中国水利博物馆,4.0,50,萧山城区,杭州,杭州 · 萧山城区,,,建筑采用塔馆合一的设计,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106o1200088w1mk57735.jpg,https://you.ctrip.com/sight/hangzhou14/144647.html?scene=onlinesearch,30.26459,120.318424
知识科普型,博物馆,28182487,武义温泉萤石博物馆,3.8,14,,武义,武义,,,萤石晶体众多，石头宴逼真,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/100u0q000000gbgr1DE8A.jpg,https://you.ctrip.com/sight/wuyi1004/1925543.html?scene=onlinesearch,28.843251,119.817809
知识科普型,博物馆,85046,钮扣博物馆,4.3,101,西塘景区内,嘉善,嘉善 · 西塘景区内,,,欣赏工艺精湛的传统纽扣,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0100712000f6t3qcq1C5B.jpg,https://you.ctrip.com/sight/jiashan1019/54808.html?scene=onlinesearch,30.95246,120.900757
知识科普型,博物馆,105934789,温岭市博物馆,4.7,10,温岭市区,温岭,温岭 · 温岭市区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106w12000apucz5kF446.jpg,https://you.ctrip.com/sight/wenling546/105934789.html?scene=onlinesearch,28.402735,121.371126
知识科普型,博物馆,86727,海宁博物馆,4.6,59,人民广场/海宁火车站,海宁,海宁 · 人民广场/海宁火车站,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103912000av504jmB5B2.jpg,https://you.ctrip.com/sight/haining86/61328.html?scene=onlinesearch,30.538563,120.697061
知识科普型,博物馆,148758471,绍兴博物馆(新馆),5.0,3,,绍兴,绍兴,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1mh5x12000h0volem9205.jpg,https://you.ctrip.com/sight/shaoxing18/148758471.html?scene=onlinesearch,30.071988,120.589816
知识科普型,博物馆,39059891,台州府城墙博物馆,4.1,8,紫阳街/台州府城,临海,临海 · 紫阳街/台州府城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/1me3d12000avmj30tDD24.jpg,https://you.ctrip.com/sight/linhai544/3243552.html?scene=onlinesearch,28.846143,121.124756
知识科普型,博物馆,148725006,松阳星辰山星空博物馆,5.0,1,,松阳,松阳,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0105h12000f74u9dvB176.jpg,https://you.ctrip.com/sight/songyang2250/148725006.html?scene=onlinesearch,28.271026,119.394386
知识科普型,博物馆,111989218,奉化博物馆,4.9,10,滕头景区/奉化城区,宁波,宁波 · 滕头景区/奉化城区,,4A,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103f12000a38oahb1F27.jpg,https://you.ctrip.com/sight/ningbo83/111989218.html?scene=onlinesearch,29.677782,121.421967
知识科普型,博物馆,80829,越剧博物馆,4.1,42,,嵊州,嵊州,,,"全国首家专业戏曲博物馆, 系统而详明地反映了越剧发展的面貌","博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106h120009dnfle6CF5B.jpg,https://you.ctrip.com/sight/shengzhou553/21584.html?scene=onlinesearch,29.524595,120.790215
知识科普型,博物馆,51966361,自然博物馆,0.0,0,奥体中心/镜湖度假区,绍兴,绍兴 · 奥体中心/镜湖度假区,,,,"科技馆, 博物馆",,否,https://dimg04.c-ctrip.com/images/0105012000blr9os2A86D.jpg,https://you.ctrip.com/sight/shaoxing18/4634504.html?scene=onlinesearch,30.070412,120.593878
知识科普型,博物馆,86606,天台博物馆,4.6,30,,天台,天台,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/1mh1512000b96gugbDCDF.jpg,https://you.ctrip.com/sight/tiantai1445965/61122.html?scene=onlinesearch,29.165862,121.049581
知识科普型,博物馆,18150027,桐乡市博物馆,4.5,87,桐乡市区,桐乡,桐乡 · 桐乡市区,,,外形似蚕茧，展现当地文化,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101i12000k8s8aut734E.jpg,https://you.ctrip.com/sight/tongxiang220/1509903.html?scene=onlinesearch,30.640179,120.592696
知识科普型,博物馆,91425,中国杭帮菜博物馆,4.4,91,西湖风景区/灵隐度假区,杭州,杭州 · 西湖风景区/灵隐度假区,,,展示了杭帮菜的发展历史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100112000819qjyi0BEE.jpg,https://you.ctrip.com/sight/hangzhou14/109879.html?scene=onlinesearch,30.214065,120.148949
知识科普型,博物馆,83762992,金华梦境自然博物馆,4.7,44,金华市政府,金华,金华 · 金华市政府,,,,"展馆展览, 遛娃宝藏地",门票,否,https://dimg04.c-ctrip.com/images/0106k120009z6s5gt9694.jpg,https://you.ctrip.com/sight/jinhua219/83762992.html?scene=onlinesearch,29.088832,119.64607
知识科普型,博物馆,89087,宁海县十里红妆博物馆,4.8,36,,宁海,宁海,,,展示明清江南富人家的嫁妆,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/1A0g14000000wnp16E339.jpg,https://you.ctrip.com/sight/ninghai689/72691.html?scene=onlinesearch,29.286147,121.435678
