大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,植物园,144080589,食虫植物专门店,0.0,0,北角/鲗鱼涌,香港,北角/鲗鱼涌,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M08/C4/B0/CghzgVW7H_mAH93mAAA_kl5amJk965.jpg,https://you.ctrip.com/sight/hongkong38/144080589.html?scene=onlinesearch,22.293937,114.206186
知识科普型,植物园,90916697,杨小坑锦簇花园,5.0,4,,香港,,,,,"园林花园, 公园&植物园",,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M08/C4/B0/CghzgVW7H_mAH93mAAA_kl5amJk965.jpg,https://you.ctrip.com/sight/hongkong38/90916697.html?scene=onlinesearch,22.397893,113.978206
知识科普型,植物园,90916691,王屋花园,4.5,6,沙田,香港,沙田,,,,公园&植物园,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M08/C4/B0/CghzgVW7H_mAH93mAAA_kl5amJk965.jpg,https://you.ctrip.com/sight/hongkong38/90916691.html?scene=onlinesearch,22.386257,114.208374
知识科普型,植物园,139550917,海麗邨賞樹俓10(鳳凰木),0.0,0,,香港,,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M08/C4/B0/CghzgVW7H_mAH93mAAA_kl5amJk965.jpg,https://you.ctrip.com/sight/hongkong38/139550917.html?scene=onlinesearch,22.334891,114.158519
知识科普型,植物园,136783143,Shing Mun Arboretum,0.0,0,,香港,,,,,"植物园, 公园&植物园",,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,https://you.ctrip.com/sight/hongkong38/136783143.html?scene=onlinesearch,22.408494,114.168475
知识科普型,历史文化遗产,94513,山顶缆车历史珍藏馆,4.7,70,中环,香港,中环,,,,"特色展馆, 博物馆",免费,是,https://dimg04.c-ctrip.com/images/0101k12000bbjzxfuBA31.jpg,https://you.ctrip.com/sight/hongkong38/132483.html?scene=onlinesearch,22.280743,114.170733
知识科普型,历史文化遗产,38335661,香港历史档案大楼,4.3,3,观塘地区,香港,观塘地区,,,,地标观景,,否,https://dimg04.c-ctrip.com/images/0105r12000bbxke7w14D9.png,https://you.ctrip.com/sight/hongkong38/2526422.html?scene=onlinesearch,22.31605,114.24079
知识科普型,历史文化遗产,137232482,湾仔历史文物径,0.0,0,湾仔/铜锣湾,香港,湾仔/铜锣湾,,,,,免费,是,https://dimg04.c-ctrip.com/images/0100412000cjovhbmEA44.jpg,https://you.ctrip.com/sight/hongkong38/137232482.html?scene=onlinesearch,22.280432,114.188099
知识科普型,历史文化遗产,22847181,大澳乡事委员会历史文化室,4.3,24,离岛,香港,离岛,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103b120008i5oudh0365.jpg,https://you.ctrip.com/sight/hongkong38/1711067.html?scene=onlinesearch,22.256596,113.873334
知识科普型,历史文化遗产,22847151,湾仔自然径,4.0,25,,香港,,,,,徒步,免费,是,https://dimg04.c-ctrip.com/images/0ww2z120009rkr34o5E7E.jpg,https://you.ctrip.com/sight/hongkong38/1710969.html?scene=onlinesearch,22.273377,114.18321
知识科普型,历史文化遗产,139793122,马鞍山采矿历史展览场,4.0,1,,香港,,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,https://you.ctrip.com/sight/hongkong38/139793122.html?scene=onlinesearch,22.430987,114.243185
知识科普型,历史文化遗产,149748958,浅水湾酒店历史珍藏馆,5.0,1,,香港,,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/hongkong38/149748958.html?scene=onlinesearch,22.241857,114.207254
自然观赏型,国家公园,18244514,香港联合国教科文组织世界地质公园,4.6,63,,香港,,,,亚洲十大旅游地,自然山水,免费,是,https://dimg04.c-ctrip.com/images/100t1f000001gqbnoF299.jpg,https://you.ctrip.com/sight/hongkong38/1513353.html?scene=onlinesearch,22.36803,114.38698
自然观赏型,国家公园,83335,金山郊野公园,4.4,86,,香港,,,,近距离观察猴子,"自然山水, 公园&植物园",免费,是,https://dimg04.c-ctrip.com/images/10070d0000006u3e92127.jpg,https://you.ctrip.com/sight/hongkong38/50687.html?scene=onlinesearch,22.364081,114.16147
自然观赏型,国家公园,137265397,城门河第三海滨公园（A区）,5.0,1,沙田,香港,沙田,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M02/FC/24/CghzflW7H_iADKPEAAAuLNRmZ0c436.jpg,https://you.ctrip.com/sight/hongkong38/137265397.html?scene=onlinesearch,22.391905,114.210324
自然观赏型,自然保护区,51832985,大屿山郊野公园,4.6,16,离岛,香港,离岛,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/0100112000827p1r451F2.jpg,https://you.ctrip.com/sight/hongkong38/4611676.html?scene=onlinesearch,22.260526,113.999759
自然观赏型,自然保护区,31042872,鹤咀,4.6,30,,香港,,,,生物多样丰富,自然山水,免费,是,https://dimg04.c-ctrip.com/images/1me6v12000bc8a6iz72C5.jpg,https://you.ctrip.com/sight/hongkong38/2020321.html?scene=onlinesearch,22.219833,114.277988
自然观赏型,自然保护区,76017,米埔,4.3,95,,香港,,,,春秋观鸟邂逅濒危候鸟,自然山水,,否,https://dimg04.c-ctrip.com/images/10080l000000cu5v771A2.jpg,https://you.ctrip.com/sight/hongkong38/3314.html?scene=onlinesearch,22.494995,114.048398
自然观赏型,自然保护区,137360395,尖鼻咀,0.0,0,,香港,,,,,自然山水,免费,是,https://dimg04.c-ctrip.com/images/0HJ3412000i1tvm77CDA0.jpg,https://you.ctrip.com/sight/hongkong38/137360395.html?scene=onlinesearch,22.489375,114.022871
自然观赏型,自然保护区,138319011,斩柴坳,0.0,0,离岛,香港,离岛,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/C5/07/Cghzf1W7H_mADCqVAAA3sUc-vEQ718.jpg,https://you.ctrip.com/sight/hongkong38/138319011.html?scene=onlinesearch,22.249553,113.929495
自然观赏型,自然保护区,136820692,Hang Che Pool,0.0,0,,香港,,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/C5/07/Cghzf1W7H_mADCqVAAA3sUc-vEQ718.jpg,https://you.ctrip.com/sight/hongkong38/136820692.html?scene=onlinesearch,22.407403,114.001944
自然观赏型,自然保护区,137761856,观鸟屋1号,0.0,0,,香港,,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/C5/07/Cghzf1W7H_mADCqVAAA3sUc-vEQ718.jpg,https://you.ctrip.com/sight/hongkong38/137761856.html?scene=onlinesearch,22.490872,114.050325
