大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,科技馆,83859074,藏域星球天文体验馆,5.0,1076,堆龙德庆区政府及附近地区,拉萨,拉萨 · 堆龙德庆区政府及附近地区,西藏亲子景点榜 No.2,4A,探索宇宙奥秘,"展馆展览, 遛娃宝藏地",门市价,否,https://dimg04.c-ctrip.com/images/0101o12000f6r5vzh59FF.jpg,https://you.ctrip.com/sight/lhasa36/5708293.html?scene=onlinesearch,29.626057,91.020102
知识科普型,科技馆,148798014,日喀则上海科技馆,0.0,0,,日喀则,日喀则,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/shigatse100/148798014.html?scene=onlinesearch,29.275216,88.893581
知识科普型,科技馆,143721493,那曲县杭州科普文化中心,0.0,0,,那曲,那曲,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/AE/60/CghzgFW7IAOAEslQAAA_0sCVZfg527.jpg,https://you.ctrip.com/sight/nagqu919/143721493.html?scene=onlinesearch,31.488209,92.076927
知识科普型,动物园,69128608,罗布林卡动物园,4.3,6,罗布林卡及附近地区,拉萨,拉萨 · 罗布林卡及附近地区,,,,动物园&水族馆,,否,https://dimg04.c-ctrip.com/images/0103y12000cjy8w0k8708.jpg,https://you.ctrip.com/sight/lhasa36/69128608.html?tagId=286&scene=onlinesearch,29.65775,91.095207
知识科普型,动物园,24651292,林则精灵谷,4.0,29,,工布江达,工布江达,,4A,精灵之谷,避暑纳凉,门票,否,https://dimg04.c-ctrip.com/images/0101y12000f6sn73yFF20.jpg,https://you.ctrip.com/sight/gongbogyamda120396/1832055.html?tagId=286&scene=onlinesearch,29.885109,93.496877
知识科普型,动物园,60696916,曲水动物园,3.5,6,,曲水,曲水,,,,动物园&水族馆,,否,https://dimg04.c-ctrip.com/images/100c13000000u1dyeA196.jpg,https://you.ctrip.com/sight/qushui1446405/5253360.html?tagId=286&scene=onlinesearch,29.375397,90.787804
知识科普型,工业遗产,148790561,拉孜邦垫民族特色手工业产品展览点,0.0,0,,拉孜,拉孜,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/lhatse2444/148790561.html?scene=onlinesearch,29.09434,87.644686
自然观赏型,国家公园,56809916,纳木措国家公园,4.3,485,,当雄,当雄,,,游览圣湖纳木措,"遛娃宝藏地, 自然山水",门票,否,https://dimg04.c-ctrip.com/images/100h1f000001grtacC895.jpg,https://you.ctrip.com/sight/damxung2443/5073165.html?scene=onlinesearch,30.763889,90.896194
自然观赏型,国家公园,88954632,珠峰景区,4.7,580,,定日,定日,西藏赏秋景点榜 No.6,,,"登高爬山, 自然山水",门票,否,https://dimg04.c-ctrip.com/images/0101m12000f6tiryvB936.jpg,https://you.ctrip.com/sight/tingri2450/5709530.html?scene=onlinesearch,28.592761,87.088145
自然观赏型,国家公园,145644550,珠穆朗玛峰国家公园,4.8,12,,定日,定日,日喀则必打卡景点榜 No.1,,,,免费,是,https://dimg04.c-ctrip.com/images/0100c12000lhtjc6y97DA.jpg,https://you.ctrip.com/sight/tingri2450/145644550.html?scene=onlinesearch,28.592761,87.088145
自然观赏型,国家公园,24922627,色季拉国家森林公园,4.5,18,,林芝,林芝,,,观看一日四季的奇特景观,"登高爬山, 自然山水",免费,是,https://dimg04.c-ctrip.com/images/0103v12000f6qdrb0D16A.jpg,https://you.ctrip.com/sight/nyingchi126/1837461.html?scene=onlinesearch,29.570134,94.543346
自然观赏型,国家公园,145339932,珠穆朗玛国家公园纪念碑,0.0,0,,定日,定日,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ3512000g61gj8z4D79.jpg,https://you.ctrip.com/sight/tingri2450/145339932.html?scene=onlinesearch,28.778696,87.253918
自然观赏型,自然保护区,68185684,奇林峡风景区,4.8,1106,,定结,定结,西藏必打卡景点榜 No.16,,,"避暑纳凉, 自然山水",门票,否,https://dimg04.c-ctrip.com/images/0105p12000f6ugazj8543.jpg,https://you.ctrip.com/sight/dinggye120378/5599379.html?scene=onlinesearch,28.12328,88.131055
自然观赏型,自然保护区,82143,色林措,4.9,53,,班戈,班戈,,,封闭的内陆湖泊群,自然山水,免费,是,https://dimg04.c-ctrip.com/images/0101z120009deqkvlE797.jpg,https://you.ctrip.com/sight/baingoin120384/44023.html?scene=onlinesearch,31.652345,89.17073
自然观赏型,自然保护区,50614778,珠穆朗玛峰国家级自然保护区,4.6,34,,定日,定日,,4A,登山爱好者的理想选择,"登高爬山, 自然山水",,否,https://dimg04.c-ctrip.com/images/0100x12000838593j5D4D.jpg,https://you.ctrip.com/sight/tingri2450/4470408.html?scene=onlinesearch,28.603021,87.156205
自然观赏型,自然保护区,10559499,嘉措拉山口,3.8,50,,拉孜,拉孜,,,,"登高爬山, 自然山水",免费,是,https://dimg04.c-ctrip.com/images/0105s120009d9u3q07251.jpg,https://you.ctrip.com/sight/lhatse2444/132747.html?scene=onlinesearch,28.954714,87.447383
自然观赏型,自然保护区,18046338,西藏纳木错自然保护区-扎西岛寺,4.3,24,,当雄,当雄,,,,历史建筑,,否,https://dimg04.c-ctrip.com/images/10040r000000gy8836F75.jpg,https://you.ctrip.com/sight/damxung2443/1487562.html?scene=onlinesearch,30.779993,90.874381
自然观赏型,自然保护区,82133,羌塘国家级自然保护区,4.8,80,,尼玛,尼玛,,,观赏经幡和古塔,草原采风,免费,是,https://dimg04.c-ctrip.com/images/100n0z000000nky84C388.jpg,https://you.ctrip.com/sight/nyima120383/44009.html?scene=onlinesearch,31.717511,87.315482
自然观赏型,自然保护区,58277886,西藏色林错国家级自然保护区,4.0,8,,申扎,申扎,,,观赏稀有野生生物物种资源,"草原采风, 自然山水",免费,是,https://dimg04.c-ctrip.com/images/0100v12000f6tepom0F6A.jpg,https://you.ctrip.com/sight/xainza120386/5143030.html?scene=onlinesearch,31.52137,89.153036
自然观赏型,自然保护区,10544344,拉鲁湿地国家级自然保护区,3.9,55,,拉萨,拉萨,,,欣赏野生鸟类的好去处,自然山水,免费,是,https://dimg04.c-ctrip.com/images/0100i12000f6qlhh690BA.jpg,https://you.ctrip.com/sight/lhasa36/128926.html?scene=onlinesearch,29.677115,91.101101
自然观赏型,自然保护区,85642,西藏芒康滇金丝猴国家级自然保护区,4.8,33,,芒康,芒康,,,近距离观察金丝猴,"登高爬山, 自然山水",,否,https://dimg04.c-ctrip.com/images/0102w120009dltdod86C3.jpg,https://you.ctrip.com/sight/markam2452/56114.html?scene=onlinesearch,29.290078,98.698325
自然观赏型,自然保护区,134080038,麦地卡湿地国家级自然保护区,0.0,0,,嘉黎,嘉黎,,,,,,否,https://dimg04.c-ctrip.com/images/01A4g120009lw8z54A6F3.jpg,https://you.ctrip.com/sight/lhari120389/134080038.html?scene=onlinesearch,31.080979,92.924626
自然观赏型,自然保护区,58277872,林芝巴结巨柏自然保护区,4.8,4,林芝市中心及附近地区,林芝,林芝 · 林芝市中心及附近地区,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/0ww571200094abyk5177C.jpg,https://you.ctrip.com/sight/nyingchi126/5143016.html?scene=onlinesearch,29.625625,94.409804
自然观赏型,自然保护区,145170285,玛旁雍措湿地国家级自然保护区,0.0,0,,普兰,普兰,,,,,,否,https://dimg04.c-ctrip.com/images/1me4v12000ewm3irq5C54.jpg,https://you.ctrip.com/sight/purang2440/145170285.html?scene=onlinesearch,30.727266,81.374012
自然观赏型,自然保护区,85630,莽错,4.8,6,,芒康,芒康,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/0105c12000b85mlnvEC05.jpg,https://you.ctrip.com/sight/markam2452/56098.html?scene=onlinesearch,29.535033,98.850748
自然观赏型,自然保护区,20361758,工布自然保护区,4.5,3,,林芝,林芝,,,近距离观察牦牛,自然山水,,否,https://dimg04.c-ctrip.com/images/01064120008s7eg1896AD.jpg,https://you.ctrip.com/sight/nyingchi126/1696825.html?scene=onlinesearch,29.774679,94.73825
自然观赏型,自然保护区,56808457,雅鲁藏布江黑颈鹤保护区,5.0,1,,山南,山南,,,,自然山水,,否,https://dimg04.c-ctrip.com/images/01053120008deor4yF921.jpg,https://you.ctrip.com/sight/shannan339/5066706.html?scene=onlinesearch,29.278344,91.589039
自然观赏型,自然保护区,148838583,珠穆朗玛峰国家级自然保护区(嘎定线),0.0,0,,定结,定结,,,,,,否,https://dimg04.c-ctrip.com/images/0106y12000k3ok68q828D.jpg,https://you.ctrip.com/sight/dinggye120378/148838583.html?scene=onlinesearch,28.181224,87.751106
自然观赏型,自然保护区,145152013,白唇鹿自然保护区,0.0,0,,工布江达,工布江达,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ5s12000g2wn2rl3A51.jpg,https://you.ctrip.com/sight/gongbogyamda120396/145152013.html?scene=onlinesearch,29.829368,92.668424
自然观赏型,自然保护区,13672457,西藏察隅慈巴沟国家级自然保护区,4.8,23,,察隅,察隅,,,观赏种类丰富的药材,自然山水,免费,是,https://dimg04.c-ctrip.com/images/0103g120009dsjq7yACFD.jpg,https://you.ctrip.com/sight/zayu120394/1417250.html?scene=onlinesearch,28.899801,97.469841
自然观赏型,自然保护区,150369794,山南市自然保护区管理局,0.0,0,,山南,山南,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/shannan339/150369794.html?scene=onlinesearch,29.237476,91.766468
自然观赏型,自然保护区,144195939,公益林自然保护区,0.0,0,,吉隆,吉隆,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/gyirong120374/144195939.html?scene=onlinesearch,28.517565,85.225476
自然观赏型,自然保护区,144197368,珠峰自然保护区切进山检查站,0.0,0,,定日,定日,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/tingri2450/144197368.html?scene=onlinesearch,28.560483,87.093519
自然观赏型,自然保护区,150397614,西藏浪卡子县自然保护区管理局,0.0,0,,浪卡子,浪卡子,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/nagarzecounty2438/150397614.html?scene=onlinesearch,28.965517,90.402354
自然观赏型,自然保护区,152811777,西藏纳木措自然保护区,0.0,0,,当雄,当雄,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/damxung2443/152811777.html?scene=onlinesearch,30.922415,91.014203
自然观赏型,生态景区,10559465,比日神山生态景区,4.3,90,林芝市中心及附近地区,林芝,林芝 · 林芝市中心及附近地区,,,可看到苯教的特色遗址,登高爬山,免费,是,https://dimg04.c-ctrip.com/images/0105y120008s7aj6e3AF2.jpg,https://you.ctrip.com/sight/nyingchi126/128994.html?scene=onlinesearch,29.649816,94.394012
自然观赏型,生态景区,67842049,姆蓝雪山生态景区,4.0,2,,当雄,当雄,,,,登高爬山,免费,是,https://dimg04.c-ctrip.com/images/01A1n1200099x2ffnEDC2.jpg,https://you.ctrip.com/sight/damxung2443/5592358.html?scene=onlinesearch,30.537352,91.860121
自然观赏型,生态景区,145585965,达孜金色池塘生态景区,0.0,0,,拉萨,拉萨,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/lhasa36/145585965.html?scene=onlinesearch,29.674325,91.330443
自然观赏型,生态景区,150245637,那曲市·圣地跋绒生态旅游景区,0.0,0,,那曲,那曲,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/nagqu919/150245637.html?scene=onlinesearch,30.791669,91.529131
体验考察型,农庄,136446503,泰禾庭休闲农庄,0.0,0,,山南,山南,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ2712000g90em8u0CC2.jpg,https://you.ctrip.com/sight/shannan339/136446503.html?scene=onlinesearch,29.251774,91.748736
体验考察型,农庄,148722435,达孜三合农庄 餐饮 棋牌 垂钓 露营地,0.0,0,,拉萨,拉萨,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ5812000g67jkhw8B30.jpg,https://you.ctrip.com/sight/lhasa36/148722435.html?scene=onlinesearch,29.702562,91.383035
体验考察型,研学,145558088,藏芝星茶文化旅游研学中心,0.0,0,,波密,波密,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/bome2436/145558088.html?scene=onlinesearch,29.90145,95.602066
体验考察型,研学,148568997,嘎拉村红色研学主题教育展览馆,0.0,0,,林芝,林芝,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/nyingchi126/148568997.html?scene=onlinesearch,29.601179,94.441778
体验考察型,生态农业园,149687358,蓝天圣洁农业生态园,0.0,0,,昌都,昌都,,,,,,否,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg,https://you.ctrip.com/sight/qamdo559/149687358.html?scene=onlinesearch,31.022105,97.285253
励志拓展型,大学,18054171,西藏大学(纳金校区),4.3,62,万达广场及附近地区,拉萨,拉萨 · 万达广场及附近地区,,,高海拔大学,,免费,是,https://dimg04.c-ctrip.com/images/10061f000001gqvnf779D.jpg,https://you.ctrip.com/sight/lhasa36/1487944.html?scene=onlinesearch,29.648503,91.187047
励志拓展型,大学,143317388,西藏大学-足球场,0.0,0,八廓街/大昭寺及附近地区,拉萨,拉萨 · 八廓街/大昭寺及附近地区,,,,,,否,https://dimg04.c-ctrip.com/images/0101g12000deiyjsuC87F.jpg,https://you.ctrip.com/sight/lhasa36/143317388.html?scene=onlinesearch,29.649022,91.155481
励志拓展型,大学,145615370,西藏大学(纳金校区)-图书馆,0.0,0,万达广场及附近地区,拉萨,拉萨 · 万达广场及附近地区,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ6i12000g8ztwb4C499.jpg,https://you.ctrip.com/sight/lhasa36/145615370.html?scene=onlinesearch,29.649835,91.186744
励志拓展型,大学,145785204,西藏大学(纳金校区)-体育场,0.0,0,万达广场及附近地区,拉萨,拉萨 · 万达广场及附近地区,,,,,,否,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg,https://you.ctrip.com/sight/lhasa36/145785204.html?scene=onlinesearch,29.650485,91.191779
励志拓展型,大学,146141612,西藏大学(纳金校区)-篮球场,0.0,0,万达广场及附近地区,拉萨,拉萨 · 万达广场及附近地区,,,,,,否,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg,https://you.ctrip.com/sight/lhasa36/146141612.html?scene=onlinesearch,29.64959,91.189704
励志拓展型,大学,144195683,西藏大学-网球场,0.0,0,八廓街/大昭寺及附近地区,拉萨,拉萨 · 八廓街/大昭寺及附近地区,,,,,,否,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg,https://you.ctrip.com/sight/lhasa36/144195683.html?scene=onlinesearch,29.648321,91.154546
励志拓展型,大学,145309459,西藏大学(河坝林校区)-图书馆,0.0,0,八廓街/大昭寺及附近地区,拉萨,拉萨 · 八廓街/大昭寺及附近地区,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/lhasa36/145309459.html?scene=onlinesearch,29.649491,91.154402
励志拓展型,大学,145319302,西藏大学-篮球场,0.0,0,八廓街/大昭寺及附近地区,拉萨,拉萨 · 八廓街/大昭寺及附近地区,,,,,,否,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg,https://you.ctrip.com/sight/lhasa36/145319302.html?scene=onlinesearch,29.649659,91.15561
