大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,21055295,青海湖藏族民俗博物馆,4.8,45,,共和,共和,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106c12000f6sjukuBD51.jpg,https://you.ctrip.com/sight/gonghe2644/1702787.html?scene=onlinesearch,36.589739,100.501164
知识科普型,博物馆,38998759,昆仑玉文化博物馆,4.0,4,生物园区,西宁,西宁 · 生物园区,,4A,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0102j12000bsbs3d4C9CD.jpg,https://you.ctrip.com/sight/xining237/3183120.html?scene=onlinesearch,36.6871,101.752205
知识科普型,博物馆,38956869,热贡艺术博物馆,5.0,2,,同仁,同仁,,,,"特色展馆, 博物馆",,否,https://dimg04.c-ctrip.com/images/0105a12000db64mco3256.jpg,https://you.ctrip.com/sight/tongren895/3141430.html?scene=onlinesearch,35.528229,102.028884
知识科普型,博物馆,105418425,都兰县博物馆,4.3,3,,都兰,都兰,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0100n12000clsjp9e6179.jpg,https://you.ctrip.com/sight/dulan2638/105418425.html?scene=onlinesearch,36.293092,98.099707
知识科普型,博物馆,145110272,河湟文化博物馆,5.0,1,,海东,海东,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1me4g12000g0705zqBA9F.jpg,https://you.ctrip.com/sight/haidong120010/145110272.html?scene=onlinesearch,36.485255,102.371842
知识科普型,博物馆,38414601,青海果洛州格萨尔博物馆,4.4,8,,玛沁,玛沁,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/01046120007zgyj4s0AFD.jpg,https://you.ctrip.com/sight/maqin2640/2604462.html?scene=onlinesearch,34.476741,100.250582
知识科普型,博物馆,79439021,湟源县古道博物馆,0.0,0,,湟源,湟源,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105u12000bbmke1hF13F.jpg,https://you.ctrip.com/sight/huangyuan2643/5705403.html?scene=onlinesearch,36.451882,101.105916
知识科普型,博物馆,145643293,青海贵德国家地质公园博物馆,0.0,0,,贵德,贵德,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0104e12000f71vg1yA334.jpg,https://you.ctrip.com/sight/guide2636/145643293.html?scene=onlinesearch,36.145837,101.588336
知识科普型,博物馆,145664812,德令哈农垦文化博物馆,0.0,0,,德令哈,德令哈,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ1s12000g8v3ybr1F2D.jpg,https://you.ctrip.com/sight/delingha891/145664812.html?scene=onlinesearch,37.319056,97.212417
知识科普型,博物馆,39084100,青海柳湾彩陶博物馆,3.0,2,,海东,海东,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/01031120008ice1vpA586.jpg,https://you.ctrip.com/sight/haidong120010/3267461.html?scene=onlinesearch,36.452197,102.569115
知识科普型,博物馆,79439044,赞普博物馆,0.0,0,,囊谦,囊谦,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0104g120009vcyqx079A4.png,https://you.ctrip.com/sight/nangqian2642/5705411.html?scene=onlinesearch,32.058833,96.497344
知识科普型,博物馆,88613,马步芳公馆,3.7,281,西宁火车站,西宁,西宁 · 西宁火车站,,,了解西北王的生平和故事,"历史建筑, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0104912000f6sdyoj4895.jpg,https://you.ctrip.com/sight/xining237/67787.html?scene=onlinesearch,36.623295,101.811974
知识科普型,博物馆,149634887,民和县喇家遗址博物馆,0.0,0,,民和,民和,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1me3f12000mxh75lm3E4D.jpg,https://you.ctrip.com/sight/minhe1446305/149634887.html?scene=onlinesearch,35.867478,102.818457
知识科普型,博物馆,79437927,湟源县博物馆,5.0,1,,湟源,湟源,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0104a12000cgoj1ek323F.jpg,https://you.ctrip.com/sight/huangyuan2643/5704301.html?scene=onlinesearch,36.695312,101.273127
知识科普型,博物馆,51578276,果洛州甘德县格萨尔文化博物馆,0.0,0,,甘德,甘德,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106f1200097cin3xCB0C.png,https://you.ctrip.com/sight/gadecounty1446319/4574270.html?scene=onlinesearch,33.963712,99.899549
知识科普型,博物馆,67828795,海南藏族自治州民族博物馆(香巴拉商业广场店),5.0,3,,共和,共和,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/010081200097q2h7m33FC.png,https://you.ctrip.com/sight/gonghe2644/67828795.html?scene=onlinesearch,36.27913,100.630076
知识科普型,博物馆,38523362,湟中区河湟文化博物馆,0.0,0,,西宁,西宁,,,了解河湟农耕文化,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/10090v000000jlkyz0ABC.jpg,https://you.ctrip.com/sight/xining237/2712223.html?scene=onlinesearch,36.498497,101.594249
知识科普型,博物馆,143740374,永录民俗博物馆,0.0,0,,民和,民和,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0HJ4w12000g2w88ml304C.jpg,https://you.ctrip.com/sight/minhe1446305/143740374.html?scene=onlinesearch,36.028671,102.757302
知识科普型,博物馆,51587999,青海湖人文生态博物馆,0.0,0,,海晏,海晏,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0104d12000dfbq63u03EE.jpg,https://you.ctrip.com/sight/haiyan1445066/4578252.html?scene=onlinesearch,36.9538,100.915
知识科普型,博物馆,79439037,西海郡博物馆,0.0,0,,海晏,海晏,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102312000crki2qx3EA9.jpg,https://you.ctrip.com/sight/haiyan1445066/5705410.html?scene=onlinesearch,36.906189,100.99473
知识科普型,博物馆,145727515,海南藏族自治州民族博物馆,4.0,1,,共和,共和,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1mh3612000n3x6i05F863.jpg,https://you.ctrip.com/sight/gonghe2644/145727515.html?scene=onlinesearch,36.30523,100.636182
知识科普型,博物馆,38441994,青海雪域民俗博物馆,5.0,1,南川西路客运站地区,西宁,西宁 · 南川西路客运站地区,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0102v12000cmho9jfB3C8.jpg,https://you.ctrip.com/sight/xining237/2631855.html?scene=onlinesearch,36.609172,101.778846
知识科普型,博物馆,51576206,乔美博物馆,0.0,0,,囊谦,囊谦,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/01028120009785fvt12C9.png,https://you.ctrip.com/sight/nangqian2642/4573862.html?scene=onlinesearch,32.058744,96.497922
知识科普型,博物馆,51602433,循化博物馆,0.0,0,,循化,循化,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/100b1f000001fz7llF3A4.jpg,https://you.ctrip.com/sight/xunhua1446311/4582004.html?scene=onlinesearch,35.86296,102.497498
知识科普型,博物馆,51667683,青海艺粹堂奇石博物馆,0.0,0,城南新区会展中心,西宁,西宁 · 城南新区会展中心,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0HJ0412000g6kibixE15E.jpg,https://you.ctrip.com/sight/xining237/4591359.html?scene=onlinesearch,36.566647,101.736919
知识科普型,博物馆,79437928,格尔木市博物馆,3.0,1,,格尔木,格尔木,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106312000c6wxe2s9D20.jpg,https://you.ctrip.com/sight/golmud332/5704268.html?scene=onlinesearch,36.413364,94.864259
知识科普型,博物馆,92458,青海省民俗博物馆,4.7,17,西宁火车站,西宁,西宁 · 西宁火车站,,,了解青海的地域特色和风土人情,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106x12000cmlmlrj34B4.jpg,https://you.ctrip.com/sight/xining237/121125.html?scene=onlinesearch,36.623229,101.811899
知识科普型,博物馆,79436528,互助土族自治县博物馆,0.0,0,,互助,互助,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0HJ0h12000g8vf3468362.jpg,https://you.ctrip.com/sight/huzhu2637/5702888.html?scene=onlinesearch,36.841759,101.959432
知识科普型,博物馆,145458369,青藏高原牦牛博物馆,0.0,0,生物园区,西宁,西宁 · 生物园区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/145458369.html?scene=onlinesearch,36.689888,101.751168
知识科普型,博物馆,148672762,青海格萨尔王博物馆,0.0,0,,西宁,西宁,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/148672762.html?scene=onlinesearch,36.522291,101.637739
知识科普型,博物馆,79437919,海北州民族博物馆,5.0,2,,海晏,海晏,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/AE/87/CghzfVW7IAOAbNKNAABCrs7mUrY425.jpg,https://you.ctrip.com/sight/haiyan1445066/5704284.html?scene=onlinesearch,36.953707,100.914555
知识科普型,博物馆,145531297,青海省博物馆沉浸式数字体验馆,0.0,0,力盟步行街,西宁,西宁 · 力盟步行街,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/145531297.html?scene=onlinesearch,36.636458,101.762366
知识科普型,博物馆,148742917,青海湖景区二郎剑景区-山鹰机械博物馆,0.0,0,,共和,共和,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/gonghe2644/148742917.html?scene=onlinesearch,36.585882,100.503429
知识科普型,博物馆,148796906,青海湖二郎剑景区-标本博物馆,0.0,0,,共和,共和,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/gonghe2644/148796906.html?scene=onlinesearch,36.585778,100.503479
知识科普型,博物馆,38491184,祁连县民俗博物馆,0.0,0,,祁连,祁连,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/AE/87/CghzfVW7IAOAbNKNAABCrs7mUrY425.jpg,https://you.ctrip.com/sight/qilian120123/2680345.html?scene=onlinesearch,38.175605,100.265206
知识科普型,博物馆,145614000,天地人缘博物馆,0.0,0,,贵德,贵德,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/guide2636/145614000.html?scene=onlinesearch,36.143719,101.59253
知识科普型,博物馆,145633262,海东市乐都区博物馆,0.0,0,,海东,海东,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/haidong120010/145633262.html?scene=onlinesearch,36.487086,102.414671
知识科普型,博物馆,150273904,玉树州玉树414地震红色博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150273904.html?scene=onlinesearch,32.989969,97.014402
知识科普型,博物馆,145112235,中国牦牛文化博物馆,0.0,0,,湟源,湟源,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/huangyuan2643/145112235.html?scene=onlinesearch,36.672842,101.282562
知识科普型,博物馆,148722787,玉树陨石交易博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/148722787.html?scene=onlinesearch,32.995633,97.018593
知识科普型,博物馆,152831937,青海监狱历史博物馆,0.0,0,,西宁,西宁,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/152831937.html?scene=onlinesearch,36.64892,101.680491
知识科普型,博物馆,150350738,大通县民俗博物馆,0.0,0,,大通,大通,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/datong1446304/150350738.html?scene=onlinesearch,36.947143,101.710498
知识科普型,博物馆,145635489,柴达木民俗文化私人博物馆,0.0,0,,德令哈,德令哈,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/delingha891/145635489.html?scene=onlinesearch,37.373975,97.359032
知识科普型,博物馆,144447452,青海省国安艺术博物馆,0.0,0,城南新区会展中心,西宁,西宁 · 城南新区会展中心,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/144447452.html?scene=onlinesearch,36.567111,101.736492
知识科普型,博物馆,150214150,玉树州嘉那嘛呢藏文化博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150214150.html?scene=onlinesearch,33.021208,97.068487
知识科普型,博物馆,148548446,地质博物馆,0.0,0,,互助,互助,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/huzhu2637/148548446.html?scene=onlinesearch,36.958054,102.487021
知识科普型,博物馆,150408221,德令哈多民族农耕文化私人博物馆,0.0,0,,德令哈,德令哈,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/delingha891/150408221.html?scene=onlinesearch,37.373913,97.359039
知识科普型,博物馆,145452308,青海民族大学校博物馆,0.0,0,八一路客运站地区,西宁,西宁 · 八一路客运站地区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/145452308.html?scene=onlinesearch,36.591181,101.832085
知识科普型,博物馆,145535590,同仁县土族文化博物馆,0.0,0,,同仁,同仁,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/tongren895/145535590.html?scene=onlinesearch,35.604766,102.053634
知识科普型,博物馆,145527354,多林镇土族民俗博物馆,0.0,0,,大通,大通,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/datong1446304/145527354.html?scene=onlinesearch,37.054325,101.486419
知识科普型,博物馆,150166127,玉树藏文化博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150166127.html?scene=onlinesearch,33.004411,97.019555
知识科普型,博物馆,145112184,湟中县孙家民俗博物馆,0.0,0,,西宁,西宁,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/145112184.html?scene=onlinesearch,36.634984,101.626325
知识科普型,博物馆,145396915,同仁县尕萨日民俗博物馆,0.0,0,,同仁,同仁,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/tongren895/145396915.html?scene=onlinesearch,35.618819,102.050977
知识科普型,博物馆,148733061,共和县龙羊峡黄河水利博物馆,0.0,0,,共和,共和,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/gonghe2644/148733061.html?scene=onlinesearch,36.136294,100.919143
知识科普型,博物馆,150164128,尖扎县民俗博物馆,0.0,0,,尖扎,尖扎,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/jainca1446320/150164128.html?scene=onlinesearch,35.948593,102.041479
知识科普型,博物馆,145313621,青海神墨珠算博物馆,0.0,0,西门/大什字,西宁,西宁 · 西门/大什字,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/145313621.html?scene=onlinesearch,36.625527,101.789174
知识科普型,博物馆,145446859,民俗博物馆,0.0,0,,贵德,贵德,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/guide2636/145446859.html?scene=onlinesearch,36.056178,101.427311
知识科普型,博物馆,145486273,乐都县富渡民俗博物馆,0.0,0,,海东,海东,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/haidong120010/145486273.html?scene=onlinesearch,36.442291,102.406304
知识科普型,博物馆,148789438,石金阁红色文化陈列民俗博物馆,0.0,0,,西宁,西宁,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/148789438.html?scene=onlinesearch,36.651415,101.542398
知识科普型,博物馆,150185773,青海大剧院-艺术博物馆,0.0,0,,西宁,西宁,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/150185773.html?scene=onlinesearch,36.651452,101.725401
知识科普型,博物馆,150195763,玉树州红色文化博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150195763.html?scene=onlinesearch,33.009964,96.97264
知识科普型,博物馆,150368645,玉树州直本仓古村落博物馆,0.0,0,,称多,称多,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/chindu1446316/150368645.html?scene=onlinesearch,33.014171,97.261838
知识科普型,博物馆,150398591,玉树东仓大藏经博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150398591.html?scene=onlinesearch,33.009667,97.017519
知识科普型,博物馆,152893975,马佳肴民俗文化博物馆,0.0,0,城南新区会展中心,西宁,西宁 · 城南新区会展中心,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/152893975.html?scene=onlinesearch,36.542198,101.683614
知识科普型,博物馆,148749726,藏玉世家奇石博物馆,0.0,0,,互助,互助,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/huzhu2637/148749726.html?scene=onlinesearch,36.557949,101.981522
知识科普型,博物馆,150205532,玉树奇石博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150205532.html?scene=onlinesearch,33.001871,96.983486
知识科普型,博物馆,150218924,玉树州藏民俗博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150218924.html?scene=onlinesearch,33.022998,97.06425
知识科普型,博物馆,150254553,玉树州服饰博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/150254553.html?scene=onlinesearch,33.007733,97.014825
知识科普型,博物馆,151279940,玉树多安藏书画艺术博物馆,0.0,0,,玉树市,玉树市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/151279940.html?scene=onlinesearch,33.018284,97.041608
知识科普型,博物馆,153129813,玉树州利玛锅文化博物馆,0.0,0,,玉树市,玉树市,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/153129813.html?scene=onlinesearch,33.015584,97.04738
知识科普型,博物馆,153130926,中国藏医药文化博物馆-北馆,0.0,0,生物园区,西宁,西宁 · 生物园区,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xining237/153130926.html?scene=onlinesearch,36.695538,101.754248
知识科普型,博物馆,153130946,囊谦千户历史博物馆,0.0,0,,玉树市,玉树市,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/153130946.html?scene=onlinesearch,33.012338,97.030464
知识科普型,博物馆,153138134,玉树州冉举仓博物馆,0.0,0,,玉树市,玉树市,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yushu1446308/153138134.html?scene=onlinesearch,33.008339,97.026496
知识科普型,博物馆,153138519,玉树州下赛巴博物馆,0.0,0,,称多,称多,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/chindu1446316/153138519.html?scene=onlinesearch,33.004602,97.305058
